Sentences,Risk,Risk_Affinity,Likelihood,Consequences
Flight Sample Delivery to PI Completion of sample delivery to the PI indicates turnover of responsibility for samples from the payload developer (PD) to the PI for initiation of sample analysis.,0,,,
"Project Closure Project Closure occurs upon completion of the following activities: · PI has reported on key parameters from flight samples · Mission data has been documented and recorded · Final versions of all procedures, build instructions, and other PD-related hardware development documentation have been recorded in the ERC · Hardware has been appropriately inventoried and secured, either in MCS bonded stores or in the BioNutrients-2 PD hardware laboratory · Lessons learned have been appropriately documented 2.",0,,,
Requirements Management: The following table describes the BioNutrients requirements-related documentation and the responsibility for managing document content: Document Description of document content management Science and Demonstration Requirements Document The Payload Manager manages the content of the SDRD.,0,,,
All requirements are managed through a change control process that includes change impact assessment of all candidate modifications from the perspective of the PI and the PD.,0,,,
"Accepted changes are incorporated into official revisions of the document, which are reviewed and approved prior to being recorded in the ERC.",0,,,
ICD to SSP 57000 The BioNutrients-2 Interface Control Document Engineer (ICDE) manages the content of the ICD to SSP 57000.,0,,,
All requirements are managed through a change control process that includes change impact assessment of all candidate modifications from the perspective of the PI and the PD.,0,,,
"Accepted changes are incorporated into official revisions of the document, which are reviewed and approved prior to being recorded in the ISS PIRN database.",0,,,
System Requirements Document and Verification Matrix The Payload Manager manages the content of the System Requirements Document and Verification Matrix.,0,,,
All requirements are managed through a change control process that includes change impact assessment of all candidate modifications from the perspective of the PI and the PD.,0,,,
"Accepted changes are incorporated into official revisions of the document, which are reviewed and approved prior to being recorded in the ERC.",0,,,
"The BioNutrients experiment has the following key stakeholders: · PI – The Principal Investigator of the BioNutrients Project, Dr. John Hogan at NASA Ames Research Center · STMD – The Space Technology Mission Directorate Office at NASA HQ – Game Changing Division - Advanced ECLSS and ISRU · HRP – The Human Research Program Office at NASA Johnson Space Center · ISS – The ISS Payload Program at NASA Johnson Space Center · Code S – The ISS Utilization Office in the Science Directorate at NASA Ames Research Center · Code SC – The Space Biosciences Division at NASA Ames Research Center · Code SCF – The Flight Systems Implementation Branch at NASA Ames Research Center · Code SCB – The Bioengineering Branch at NASA Ames Research Center · ARC OCE – The Office of the Chief Engineer at NASA Ames Research Center 4.",0,,,
"Stakeholder communication will be maintained through regular updates and reporting, and stakeholder participation in reviews.",0,,,
Note that GCD project milestones include the review or reports generated from the reviews highlighted in blue above.,0,,,
"Presentations and publications to the larger scientific community, as well as ad hoc meetings with stakeholders within NASA, will also be used to obtain feedback and guidance throughout this project.",0,,,
The CO2-based manufacturing platform will take an agile systems engineering approach.,0,,,
"The team will focus on having smaller, frequent, and iterative technical exchanges with stakeholders, experts, and collaborators, and have fewer formal technical reviews.",0,,,
"Requirements definition will be done through iterative testing and discussion with our collaborators and potential technology adopters within NASA, as part of ongoing research and development.",0,,,
Documentation will be done via reports to GCD and publication in scientific literature and conference presentations.,0,,,
"All data, documents, and drawings will have configuration management by date and be archived in the Synthetic Biology Bioshock server.",0,,,
Specific artifacts and reviews are listed in Table 9 - Key and Controlled Milestones and will be uploaded and under configuration management on the GCD SharePoint site.,0,,,
"If required by the Program Office, a more detailed approach to systems engineering will be documented in a separate Systems Engineering Management Plan.",0,,,
"The CO2-based manufacturing platform has the following key stakeholders: · PI – The Principal Investigator of the BioNutrients Project, Dr. John Hogan at NASA Ames Research Center · STMD – The Space Technology Mission Directorate Office at NASA HQ – Game Changing Division - Advanced ECLSS and ISRU · HRP – The Human Research Program Office at NASA Johnson Space Center · Code S – The ISS Utilization Office in the Science Directorate at NASA Ames Research Center · Code SC – The Space Biosciences Division at NASA Ames Research Center · Code SCB – The Bioengineering Branch at NASA Ames Research Center · ARC OCE – The Office of the Chief Engineer at NASA Ames Research Center Stakeholder communication will be maintained through regular updates and reporting for GCD, listed as major milestones in this project plan in table 9, Key and Controlled Milestone List.",0,,,
A-7 Commitments from External Organizations No commitments from external organizations exist at this time.,0,,,
Appendix B: Acronym List ARC Ames Research Center CE Chief Engineer CFU Colony Forming Unit CO2 Carbon Dioxide CONOPS Concept of Operations COTS Commercial-Off-The-Shelf CTP Common Technical Practices CR Change Request CSO Chief Safety Officer ERC Engineering Release Center ESM Equivalent System Mass EVT Experiment Validation Test FDA Food and Drug Administration FTE Full-Time Equivalent FRR Flight Readiness Review FY Fiscal Year GCD Game Changing Development HACCP Hazard Analysis and Critical Control Point HRP Human Research Program ISM In-Space Manufacturing ISRU In situ Resource Utilization ISS International Space Station JSC Johnson Space Center KPP Key Performance Parameter LEO Low Earth Orbit LR Logistics Reduction LSS Life Support Systems MATS Material Acquisitions and Tracking System MCS Materials Control System MELFI Minus Eighty-Degree Laboratory Freezer for ISS MPCP Mishap Preparedness and Contingency Plan NASA National Aeronautics and Space Administration NEPA National Environmental Policy Act NPD NASA Policy Directive NPR NASA Procedural Requirement NSGC Near Synchronous Ground Control OSHA Occupational Safety and Health Administration P/C Physico-chemical PCD Project Content Document PD Payload Developer PG Project Goal PI Principal Investigator PIM Payload Integration Manager POC Point of Contact PEM Program Element Manager PjM Project Manager PM Program Manager PSR Pre-Ship Review PWD Potable Water Dispenser QA Quality Assurance R&TD Research and Technology Development SABL Space Automated Bioproduct Laboratory SAR System Acceptance Review SCF Flight Systems Implementation Branch SDRD Science and Demonstration Requirements Document SE Systems Engineering SHERLOCK Specific High-Sensitivity Enzymatic Reporter UnLOCKing SOA State Of Art Syn Bio Space Synthetic Biology STMD Space Technology Mission Directorate TAPR Technical Assessment Periodic Review T-REx Technical Risk Executive TRL Technology Readiness Level TRR Test Readiness Review TV Threshold Value UV Ultraviolet WBS Work Breakdown Structure Project Name WBS 460421 SYNBIO Organizational Support 460421.04.22.21.02 Project Management 460421.04.22.21.01 SYNBIO Flight implementation 460421.04.22.21.04 SYNBIO Science and Technology 460421.04.22.21.03,0,,,
